Date,Transaction Type,Amount,Category,Balance,Description
2016-04-12,Withdrawal,2746,Professional Services,28878,Withdrawal for Professional Services
2016-04-13,Deposit,2437,Donations,8182,Deposit for Donations
2016-04-14,Deposit,2746,Sponsorship,19446,Deposit for Sponsorship
2016-04-16,Deposit,4542,Sponsorship,23394,Deposit for Sponsorship
2016-04-17,Deposit,745,Sponsorship,5745,Deposit for Sponsorship
2016-04-18,Withdrawal,2071,Maintenance,16700,Withdrawal for Maintenance
2016-04-18,Deposit,3875,Sales,29135,Deposit for Sales
2016-04-19,Withdrawal,1314,Inventory,22080,Withdrawal for Inventory
2016-04-20,Withdrawal,773,Marketing,21307,Withdrawal for Marketing
2016-04-21,Withdrawal,1030,Travel,31624,Withdrawal for Travel
2016-04-22,Deposit,3238,Sponsorship,8057,Deposit for Sponsorship
2016-04-25,Deposit,1907,Donations,13883,Deposit for Donations
2016-04-26,Withdrawal,965,Marketing,6192,Withdrawal for Marketing
2016-04-26,Withdrawal,1761,Loan Payments,4819,Withdrawal for Loan Payments
2016-04-27,Withdrawal,2560,Professional Services,5497,Withdrawal for Professional Services
2016-04-28,Deposit,1660,Sponsorship,7157,Deposit for Sponsorship
2016-04-28,Withdrawal,2669,Payroll,16777,Withdrawal for Payroll
2016-05-01,Withdrawal,476,Insurance,5530,Withdrawal for Insurance
2016-05-02,Withdrawal,1240,Rent,261,Withdrawal for Rent
2016-05-03,Deposit,656,Sponsorship,2744,Deposit for Sponsorship
2016-05-03,Deposit,4327,Sponsorship,4006,Deposit for Sponsorship
2016-05-03,Withdrawal,1961,Maintenance,0,Withdrawal for Maintenance
2016-05-04,Deposit,361,Sales,11463,Deposit for Sales
2016-05-05,Deposit,3817,Sponsorship,11456,Deposit for Sponsorship
2016-05-06,Withdrawal,1929,Rent,3601,Withdrawal for Rent
2016-05-08,Withdrawal,582,Insurance,0,Withdrawal for Insurance
2016-05-10,Withdrawal,2306,Office Supplies,7639,Withdrawal for Office Supplies
2016-05-12,Deposit,2553,Sponsorship,9945,Deposit for Sponsorship
2016-05-12,Withdrawal,2824,Office Supplies,0,Withdrawal for Office Supplies
2016-05-12,Withdrawal,2131,Rent,0,Withdrawal for Rent
2016-05-13,Deposit,4591,Sales,7878,Deposit for Sales
2016-05-13,Withdrawal,314,Loan Payments,3287,Withdrawal for Loan Payments
2016-05-14,Deposit,3382,Sponsorship,1501,Deposit for Sponsorship
2016-05-14,Withdrawal,1823,Rent,250,Withdrawal for Rent
2016-05-14,Withdrawal,2575,Payroll,8888,Withdrawal for Payroll
2016-05-16,Deposit,4090,Donations,6006,Deposit for Donations
2016-05-16,Withdrawal,2042,Professional Services,1964,Withdrawal for Professional Services
2016-05-19,Deposit,4737,Donations,1916,Deposit for Donations
2016-05-20,Deposit,1209,Sales,10097,Deposit for Sales
2016-05-20,Deposit,2040,Donations,11011,Deposit for Donations
2016-05-21,Deposit,2793,Sales,11995,Deposit for Sales
2016-05-21,Withdrawal,893,Rent,11102,Withdrawal for Rent
2016-05-22,Withdrawal,2912,Travel,2088,Withdrawal for Travel
2016-05-22,Withdrawal,486,Payroll,7392,Withdrawal for Payroll
2016-05-22,Withdrawal,1126,Marketing,8971,Withdrawal for Marketing
2016-05-24,Withdrawal,671,Professional Services,2073,Withdrawal for Professional Services
2016-05-26,Withdrawal,2254,Inventory,9202,Withdrawal for Inventory
2016-06-02,Withdrawal,288,Maintenance,10347,Withdrawal for Maintenance
2016-06-04,Withdrawal,753,Payroll,10164,Withdrawal for Payroll
2016-06-05,Deposit,348,Donations,18178,Deposit for Donations
2016-06-05,Deposit,551,Sponsorship,10584,Deposit for Sponsorship
2016-06-06,Deposit,1799,Sales,6951,Deposit for Sales
2016-06-08,Withdrawal,2250,Marketing,14848,Withdrawal for Marketing
2016-06-09,Withdrawal,131,Payroll,10033,Withdrawal for Payroll
2016-06-09,Deposit,1822,Sponsorship,6822,Deposit for Sponsorship
2016-06-09,Deposit,1953,Sponsorship,17864,Deposit for Sponsorship
2016-06-10,Deposit,1269,Donations,8220,Deposit for Donations
2016-06-10,Deposit,3558,Sponsorship,14142,Deposit for Sponsorship
2016-06-11,Withdrawal,966,Loan Payments,13882,Withdrawal for Loan Payments
2016-06-11,Withdrawal,1352,Inventory,3675,Withdrawal for Inventory
2016-06-12,Deposit,1769,Donations,15911,Deposit for Donations
2016-06-15,Deposit,371,Sponsorship,10635,Deposit for Sponsorship
2016-06-16,Withdrawal,1638,Office Supplies,12244,Withdrawal for Office Supplies
2016-06-17,Deposit,570,Sales,10917,Deposit for Sales
2016-06-18,Deposit,1380,Sponsorship,20033,Deposit for Sponsorship
2016-06-19,Deposit,2171,Sponsorship,14051,Deposit for Sponsorship
2016-06-20,Withdrawal,1080,Taxes,17098,Withdrawal for Taxes
2016-06-20,Withdrawal,661,Utilities,14941,Withdrawal for Utilities
2016-06-21,Withdrawal,1795,Insurance,5027,Withdrawal for Insurance
2016-06-22,Deposit,2537,Sales,17478,Deposit for Sales
2016-06-24,Withdrawal,2262,Travel,15602,Withdrawal for Travel
2016-06-24,Withdrawal,2203,Memberships,17830,Withdrawal for Memberships
2016-06-24,Deposit,1477,Donations,5152,Deposit for Donations
2016-06-26,Withdrawal,1980,Loan Payments,10264,Withdrawal for Loan Payments
2016-06-26,Deposit,4602,Sponsorship,18653,Deposit for Sponsorship
2016-06-27,Deposit,3660,Donations,11880,Deposit for Donations
2016-06-27,Deposit,2327,Sponsorship,19805,Deposit for Sponsorship
2016-07-01,Deposit,2875,Sponsorship,7875,Deposit for Sponsorship
2016-07-02,Withdrawal,1650,Memberships,10462,Withdrawal for Memberships
2016-07-02,Deposit,536,Sponsorship,12049,Deposit for Sponsorship
2016-07-02,Withdrawal,2784,Office Supplies,12374,Withdrawal for Office Supplies
2016-07-03,Withdrawal,2828,Utilities,912,Withdrawal for Utilities
2016-07-03,Withdrawal,861,Memberships,11513,Withdrawal for Memberships
2016-07-04,Deposit,707,Sponsorship,10078,Deposit for Sponsorship
2016-07-05,Withdrawal,2300,Insurance,3740,Withdrawal for Insurance
2016-07-08,Deposit,471,Sponsorship,12082,Deposit for Sponsorship
2016-07-08,Deposit,1552,Sponsorship,11611,Deposit for Sponsorship
2016-07-08,Withdrawal,278,Office Supplies,0,Withdrawal for Office Supplies
2016-07-09,Withdrawal,1566,Maintenance,8512,Withdrawal for Maintenance
2016-07-12,Deposit,608,Donations,11070,Deposit for Donations
2016-07-13,Deposit,166,Sales,952,Deposit for Sales
2016-07-15,Withdrawal,1068,Rent,0,Withdrawal for Rent
2016-07-15,Deposit,3076,Sales,15158,Deposit for Sales
2016-07-16,Deposit,2483,Sales,12112,Deposit for Sales
2016-07-17,Withdrawal,1468,Payroll,0,Withdrawal for Payroll
2016-07-17,Withdrawal,2472,Memberships,6040,Withdrawal for Memberships
2016-07-19,Deposit,1420,Sponsorship,0,Deposit for Sponsorship
2016-07-20,Withdrawal,2420,Utilities,9629,Withdrawal for Utilities
2016-07-20,Deposit,664,Donations,0,Deposit for Donations
2016-07-21,Withdrawal,1427,Insurance,0,Withdrawal for Insurance
2016-07-21,Withdrawal,829,Rent,0,Withdrawal for Rent
2016-07-23,Withdrawal,126,Rent,786,Withdrawal for Rent
2016-07-23,Withdrawal,1457,Memberships,0,Withdrawal for Memberships
2016-07-25,Withdrawal,1699,Office Supplies,9371,Withdrawal for Office Supplies
2016-07-27,Deposit,1528,Sales,0,Deposit for Sales
2016-07-28,Deposit,2184,Donations,10059,Deposit for Donations
2016-07-28,Withdrawal,915,Office Supplies,0,Withdrawal for Office Supplies
2016-08-01,Withdrawal,793,Professional Services,3524,Withdrawal for Professional Services
2016-08-01,Withdrawal,1405,Utilities,0,Withdrawal for Utilities
2016-08-02,Withdrawal,2558,Maintenance,620,Withdrawal for Maintenance
2016-08-03,Withdrawal,1666,Maintenance,4749,Withdrawal for Maintenance
2016-08-04,Withdrawal,330,Rent,10993,Withdrawal for Rent
2016-08-06,Deposit,4792,Sales,11323,Deposit for Sales
2016-08-06,Withdrawal,346,Taxes,3178,Withdrawal for Taxes
2016-08-07,Deposit,3789,Donations,7598,Deposit for Donations
2016-08-10,Withdrawal,2195,Inventory,6415,Withdrawal for Inventory
2016-08-11,Deposit,3610,Sales,8610,Deposit for Sales
2016-08-12,Withdrawal,2486,Marketing,208,Withdrawal for Marketing
2016-08-12,Withdrawal,614,Utilities,0,Withdrawal for Utilities
2016-08-14,Withdrawal,1125,Inventory,7046,Withdrawal for Inventory
2016-08-15,Deposit,573,Sponsorship,8171,Deposit for Sponsorship
2016-08-17,Withdrawal,964,Marketing,0,Withdrawal for Marketing
2016-08-17,Deposit,2870,Donations,507,Deposit for Donations
2016-08-18,Deposit,3642,Donations,3809,Deposit for Donations
2016-08-18,Deposit,1935,Donations,2983,Deposit for Donations
2016-08-19,Withdrawal,500,Rent,4317,Withdrawal for Rent
2016-08-20,Withdrawal,569,Payroll,167,Withdrawal for Payroll
2016-08-20,Withdrawal,2247,Payroll,736,Withdrawal for Payroll
2016-08-20,Withdrawal,1373,Taxes,0,Withdrawal for Taxes
2016-08-21,Withdrawal,161,Loan Payments,1048,Withdrawal for Loan Payments
2016-08-21,Withdrawal,2055,Payroll,2694,Withdrawal for Payroll
2016-08-23,Deposit,2374,Donations,1209,Deposit for Donations
2016-08-23,Withdrawal,766,Payroll,10227,Withdrawal for Payroll
2016-08-24,Withdrawal,2229,Insurance,4817,Withdrawal for Insurance
2016-08-26,Deposit,2723,Sales,3822,Deposit for Sales
2016-08-27,Deposit,2709,Sales,6531,Deposit for Sales
2016-08-28,Deposit,592,Sales,1099,Deposit for Sales
2016-09-01,Deposit,4475,Sales,25522,Deposit for Sales
2016-09-02,Withdrawal,2050,Travel,21047,Withdrawal for Travel
2016-09-02,Withdrawal,2350,Office Supplies,12800,Withdrawal for Office Supplies
2016-09-02,Deposit,3470,Donations,13462,Deposit for Donations
2016-09-03,Withdrawal,1460,Utilities,21843,Withdrawal for Utilities
2016-09-04,Withdrawal,315,Inventory,16601,Withdrawal for Inventory
2016-09-04,Withdrawal,2401,Marketing,14073,Withdrawal for Marketing
2016-09-04,Withdrawal,2315,Insurance,21318,Withdrawal for Insurance
2016-09-05,Deposit,3774,Donations,11222,Deposit for Donations
2016-09-06,Withdrawal,2170,Memberships,17878,Withdrawal for Memberships
2016-09-06,Deposit,1030,Donations,23633,Deposit for Donations
2016-09-06,Deposit,2600,Sponsorship,20048,Deposit for Sponsorship
2016-09-08,Withdrawal,589,Professional Services,7448,Withdrawal for Professional Services
2016-09-08,Withdrawal,193,Inventory,16474,Withdrawal for Inventory
2016-09-09,Deposit,4648,Sponsorship,17448,Deposit for Sponsorship
2016-09-11,Deposit,1125,Donations,13887,Deposit for Donations
2016-09-11,Deposit,3247,Sponsorship,16709,Deposit for Sponsorship
2016-09-12,Withdrawal,1311,Marketing,12762,Withdrawal for Marketing
2016-09-13,Deposit,4207,Donations,22725,Deposit for Donations
2016-09-13,Deposit,3037,Donations,8037,Deposit for Donations
2016-09-15,Deposit,640,Sales,18518,Deposit for Sales
2016-09-15,Withdrawal,1230,Memberships,9992,Withdrawal for Memberships
2016-09-17,Deposit,760,Sales,22603,Deposit for Sales
2016-09-21,Withdrawal,1451,Travel,15150,Withdrawal for Travel
2016-09-22,Withdrawal,980,Payroll,16667,Withdrawal for Payroll
2016-09-24,Deposit,3497,Sponsorship,24815,Deposit for Sponsorship
2016-09-24,Withdrawal,2219,Loan Payments,23303,Withdrawal for Loan Payments
2016-09-26,Deposit,938,Sponsorship,17647,Deposit for Sponsorship
2016-09-27,Deposit,3029,Sales,16916,Deposit for Sales
2016-09-28,Deposit,372,Donations,23097,Deposit for Donations
2016-10-02,Withdrawal,2876,Travel,16392,Withdrawal for Travel
2016-10-02,Deposit,971,Sponsorship,23495,Deposit for Sponsorship
2016-10-03,Deposit,2991,Donations,7991,Deposit for Donations
2016-10-03,Deposit,951,Sales,10812,Deposit for Sales
2016-10-04,Deposit,2489,Sponsorship,15828,Deposit for Sponsorship
2016-10-05,Withdrawal,261,Inventory,17249,Withdrawal for Inventory
2016-10-06,Deposit,551,Donations,14228,Deposit for Donations
2016-10-06,Deposit,3562,Sponsorship,21940,Deposit for Sponsorship
2016-10-08,Deposit,1870,Sales,9861,Deposit for Sales
2016-10-08,Deposit,2865,Sales,13677,Deposit for Sales
2016-10-08,Withdrawal,2890,Rent,18731,Withdrawal for Rent
2016-10-09,Withdrawal,1780,Utilities,19268,Withdrawal for Utilities
2016-10-10,Deposit,3259,Donations,19651,Deposit for Donations
2016-10-11,Withdrawal,2888,Payroll,12940,Withdrawal for Payroll
2016-10-13,Withdrawal,2709,Taxes,14431,Withdrawal for Taxes
2016-10-13,Withdrawal,109,Professional Services,17140,Withdrawal for Professional Services
2016-10-13,Deposit,487,Sales,19218,Deposit for Sales
2016-10-16,Deposit,2322,Sponsorship,13882,Deposit for Sponsorship
2016-10-18,Deposit,4377,Sponsorship,24028,Deposit for Sponsorship
2016-10-19,Withdrawal,1509,Maintenance,23290,Withdrawal for Maintenance
2016-10-20,Deposit,771,Sponsorship,24799,Deposit for Sponsorship
2016-10-20,Withdrawal,766,Insurance,22524,Withdrawal for Insurance
2016-10-21,Withdrawal,1092,Office Supplies,13339,Withdrawal for Office Supplies
2016-10-22,Deposit,1633,Sponsorship,17510,Deposit for Sponsorship
2016-10-23,Deposit,4496,Sponsorship,18378,Deposit for Sponsorship
2016-10-23,Withdrawal,1671,Taxes,11269,Withdrawal for Taxes
2016-10-24,Withdrawal,1874,Taxes,21621,Withdrawal for Taxes
2016-10-24,Deposit,291,Donations,11560,Deposit for Donations
2016-10-25,Withdrawal,892,Loan Payments,21048,Withdrawal for Loan Payments
2016-10-28,Deposit,1649,Sponsorship,15877,Deposit for Sponsorship
2016-11-01,Deposit,2690,Donations,10778,Deposit for Donations
2016-11-01,Deposit,3491,Donations,1964,Deposit for Donations
2016-11-02,Deposit,2006,Donations,6006,Deposit for Donations
2016-11-04,Withdrawal,2362,Maintenance,3644,Withdrawal for Maintenance
2016-11-05,Withdrawal,1379,Utilities,2587,Withdrawal for Utilities
2016-11-06,Deposit,2036,Sales,4000,Deposit for Sales
2016-11-07,Withdrawal,2920,Utilities,2080,Withdrawal for Utilities
2016-11-07,Deposit,725,Sales,10105,Deposit for Sales
2016-11-08,Withdrawal,1426,Loan Payments,8088,Withdrawal for Loan Payments
2016-11-09,Deposit,3090,Donations,9411,Deposit for Donations
2016-11-09,Withdrawal,133,Travel,10645,Withdrawal for Travel
2016-11-10,Deposit,2158,Donations,2736,Deposit for Donations
2016-11-11,Withdrawal,1944,Rent,3397,Withdrawal for Rent
2016-11-12,Deposit,2140,Sponsorship,11551,Deposit for Sponsorship
2016-11-14,Withdrawal,2009,Travel,578,Withdrawal for Travel
2016-11-16,Withdrawal,2171,Professional Services,9380,Withdrawal for Professional Services
2016-11-17,Deposit,2912,Sales,6309,Deposit for Sales
2016-11-18,Deposit,330,Sales,10435,Deposit for Sales
2016-11-20,Withdrawal,946,Insurance,12285,Withdrawal for Insurance
2016-11-21,Withdrawal,2928,Professional Services,9357,Withdrawal for Professional Services
2016-11-21,Withdrawal,2408,Memberships,9514,Withdrawal for Memberships
2016-11-23,Withdrawal,1745,Maintenance,913,Withdrawal for Maintenance
2016-11-23,Withdrawal,2343,Marketing,3966,Withdrawal for Marketing
2016-11-24,Deposit,578,Sales,2658,Deposit for Sales
2016-11-26,Deposit,1697,Sales,5341,Deposit for Sales
2016-11-27,Deposit,2586,Sales,13231,Deposit for Sales
2016-11-27,Withdrawal,2008,Maintenance,7349,Withdrawal for Maintenance
2016-11-28,Deposit,3585,Donations,6321,Deposit for Donations
2016-11-28,Withdrawal,2440,Payroll,0,Withdrawal for Payroll
2016-11-28,Deposit,1487,Sponsorship,11922,Deposit for Sponsorship
2016-12-03,Withdrawal,656,Professional Services,4344,Withdrawal for Professional Services
2016-12-04,Deposit,3336,Donations,10523,Deposit for Donations
2016-12-04,Withdrawal,1668,Office Supplies,19230,Withdrawal for Office Supplies
2016-12-05,Deposit,660,Sales,11183,Deposit for Sales
2016-12-07,Withdrawal,2031,Inventory,1104,Withdrawal for Inventory
2016-12-08,Withdrawal,2154,Utilities,14108,Withdrawal for Utilities
2016-12-09,Withdrawal,2968,Rent,16262,Withdrawal for Rent
2016-12-09,Withdrawal,1859,Maintenance,0,Withdrawal for Maintenance
2016-12-09,Deposit,2426,Sales,19331,Deposit for Sales
2016-12-10,Withdrawal,2820,Marketing,23563,Withdrawal for Marketing
2016-12-12,Withdrawal,891,Professional Services,18330,Withdrawal for Professional Services
2016-12-12,Withdrawal,2215,Marketing,11777,Withdrawal for Marketing
2016-12-12,Deposit,901,Sales,5832,Deposit for Sales
2016-12-14,Deposit,587,Donations,4931,Deposit for Donations
2016-12-14,Deposit,3897,Sponsorship,16905,Deposit for Sponsorship
2016-12-15,Withdrawal,1025,Utilities,3135,Withdrawal for Utilities
2016-12-16,Withdrawal,1405,Travel,19996,Withdrawal for Travel
2016-12-17,Withdrawal,2226,Payroll,430,Withdrawal for Payroll
2016-12-18,Deposit,1231,Sales,13008,Deposit for Sales
2016-12-18,Deposit,810,Donations,2656,Deposit for Donations
2016-12-18,Deposit,3323,Sales,26383,Deposit for Sales
2016-12-19,Deposit,2809,Sponsorship,13992,Deposit for Sponsorship
2016-12-22,Deposit,3064,Sales,23060,Deposit for Sales
2016-12-23,Withdrawal,110,Professional Services,19221,Withdrawal for Professional Services
2016-12-24,Deposit,2601,Sponsorship,1846,Deposit for Sponsorship
2016-12-25,Withdrawal,2665,Inventory,20898,Withdrawal for Inventory
2016-12-25,Deposit,3888,Sponsorship,7187,Deposit for Sponsorship
2016-12-25,Withdrawal,1672,Inventory,4160,Withdrawal for Inventory
2016-12-27,Deposit,3071,Sales,21401,Deposit for Sales
2016-12-27,Deposit,2869,Sales,3299,Deposit for Sales
2017-01-01,Deposit,3523,Sales,24020,Deposit for Sales
2017-01-01,Deposit,4165,Sales,18945,Deposit for Sales
2017-01-03,Withdrawal,202,Rent,10883,Withdrawal for Rent
2017-01-03,Deposit,2971,Sponsorship,14780,Deposit for Sponsorship
2017-01-07,Deposit,3657,Sponsorship,22602,Deposit for Sponsorship
2017-01-07,Deposit,2648,Sponsorship,24491,Deposit for Sponsorship
2017-01-09,Withdrawal,338,Memberships,11085,Withdrawal for Memberships
2017-01-09,Withdrawal,2189,Memberships,11809,Withdrawal for Memberships
2017-01-10,Withdrawal,2960,Inventory,18738,Withdrawal for Inventory
2017-01-10,Withdrawal,1661,Taxes,22897,Withdrawal for Taxes
2017-01-12,Withdrawal,1054,Rent,21843,Withdrawal for Rent
2017-01-12,Deposit,2186,Sponsorship,7186,Deposit for Sponsorship
2017-01-13,Deposit,3771,Donations,14654,Deposit for Donations
2017-01-13,Withdrawal,2112,Rent,16848,Withdrawal for Rent
2017-01-14,Withdrawal,893,Loan Payments,21834,Withdrawal for Loan Payments
2017-01-14,Withdrawal,250,Memberships,20444,Withdrawal for Memberships
2017-01-16,Withdrawal,1493,Utilities,22998,Withdrawal for Utilities
2017-01-17,Withdrawal,316,Office Supplies,22286,Withdrawal for Office Supplies
2017-01-17,Deposit,1916,Sponsorship,23042,Deposit for Sponsorship
2017-01-17,Withdrawal,2322,Payroll,21698,Withdrawal for Payroll
2017-01-19,Withdrawal,1484,Utilities,18960,Withdrawal for Utilities
2017-01-19,Withdrawal,656,Inventory,13998,Withdrawal for Inventory
2017-01-22,Deposit,3296,Sales,23802,Deposit for Sales
2017-01-22,Withdrawal,1780,Maintenance,20506,Withdrawal for Maintenance
2017-01-22,Withdrawal,708,Office Supplies,21126,Withdrawal for Office Supplies
2017-01-24,Deposit,4237,Donations,11423,Deposit for Donations
2017-01-24,Deposit,3649,Sponsorship,20497,Deposit for Sponsorship
2017-01-25,Deposit,3989,Sales,22727,Deposit for Sales
2017-01-26,Deposit,756,Sales,24558,Deposit for Sales
2017-01-27,Withdrawal,2304,Memberships,20694,Withdrawal for Memberships
2017-02-01,Deposit,1234,Sales,0,Deposit for Sales
2017-02-03,Deposit,1166,Sponsorship,0,Deposit for Sponsorship
2017-02-05,Deposit,1303,Sponsorship,20275,Deposit for Sponsorship
2017-02-06,Deposit,342,Sponsorship,17013,Deposit for Sponsorship
2017-02-06,Deposit,1976,Sponsorship,11931,Deposit for Sponsorship
2017-02-07,Withdrawal,2448,Utilities,21851,Withdrawal for Utilities
2017-02-07,Deposit,1994,Sales,1262,Deposit for Sales
2017-02-07,Withdrawal,421,Professional Services,0,Withdrawal for Professional Services
2017-02-07,Deposit,4024,Sales,24299,Deposit for Sales
2017-02-07,Deposit,3886,Sales,0,Deposit for Sales
2017-02-09,Deposit,3752,Sales,11869,Deposit for Sales
2017-02-09,Deposit,2434,Sponsorship,0,Deposit for Sponsorship
2017-02-10,Deposit,3144,Sales,0,Deposit for Sales
2017-02-10,Deposit,4742,Donations,18972,Deposit for Donations
2017-02-11,Deposit,2762,Donations,8117,Deposit for Donations
