Date,Transaction Type,Amount,Category,Balance,Description
2023-07-10,Deposit,119,Sales,9816,Deposit for Sales
2023-07-10,Deposit,439,Sales,3824,Deposit for Sales
2023-07-11,Withdrawal,1617,Inventory,0,Withdrawal for Inventory
2023-07-12,Deposit,1187,Donations,3152,Deposit for Donations
2023-07-14,Withdrawal,1375,Utilities,0,Withdrawal for Utilities
2023-07-15,Withdrawal,529,Maintenance,0,Withdrawal for Maintenance
2023-07-17,Withdrawal,676,Memberships,0,Withdrawal for Memberships
2023-07-20,Withdrawal,1733,Payroll,3214,Withdrawal for Payroll
2023-07-21,Withdrawal,2392,Taxes,3362,Withdrawal for Taxes
2023-07-23,Deposit,4697,Sales,9697,Deposit for Sales
2023-07-24,Withdrawal,2274,Office Supplies,715,Withdrawal for Office Supplies
2023-07-25,Withdrawal,1413,Inventory,1965,Withdrawal for Inventory
2023-07-25,Withdrawal,2385,Office Supplies,4947,Withdrawal for Office Supplies
2023-07-25,Withdrawal,1642,Rent,7332,Withdrawal for Rent
2023-07-27,Withdrawal,2207,Rent,1001,Withdrawal for Rent
2023-07-28,Withdrawal,842,Insurance,8974,Withdrawal for Insurance
2023-07-28,Withdrawal,1746,Payroll,0,Withdrawal for Payroll
2023-08-01,Withdrawal,540,Professional Services,7007,Withdrawal for Professional Services
2023-08-01,Withdrawal,1109,Rent,5446,Withdrawal for Rent
2023-08-03,Withdrawal,2360,Payroll,2640,Withdrawal for Payroll
2023-08-03,Withdrawal,2575,Utilities,65,Withdrawal for Utilities
2023-08-05,Withdrawal,279,Travel,4508,Withdrawal for Travel
2023-08-07,Deposit,3933,Sponsorship,10940,Deposit for Sponsorship
2023-08-09,Deposit,2029,Donations,7475,Deposit for Donations
2023-08-09,Withdrawal,520,Utilities,2902,Withdrawal for Utilities
2023-08-12,Withdrawal,638,Rent,3870,Withdrawal for Rent
2023-08-12,Withdrawal,440,Maintenance,7035,Withdrawal for Maintenance
2023-08-13,Deposit,1101,Sponsorship,6555,Deposit for Sponsorship
2023-08-14,Withdrawal,1861,Travel,2009,Withdrawal for Travel
2023-08-14,Deposit,862,Donations,0,Deposit for Donations
2023-08-15,Withdrawal,2941,Rent,0,Withdrawal for Rent
2023-08-16,Deposit,512,Sales,7547,Deposit for Sales
2023-08-16,Deposit,3719,Sales,4787,Deposit for Sales
2023-08-16,Withdrawal,2666,Maintenance,0,Withdrawal for Maintenance
2023-08-17,Deposit,2836,Sales,5738,Deposit for Sales
2023-08-18,Deposit,1154,Sales,3422,Deposit for Sales
2023-08-18,Withdrawal,2339,Utilities,0,Withdrawal for Utilities
2023-08-20,Withdrawal,2801,Maintenance,2937,Withdrawal for Maintenance
2023-08-23,Deposit,1003,Donations,1068,Deposit for Donations
2023-08-23,Withdrawal,899,Loan Payments,0,Withdrawal for Loan Payments
2023-08-24,Deposit,4044,Sponsorship,953,Deposit for Sponsorship
2023-08-24,Withdrawal,2761,Office Supplies,0,Withdrawal for Office Supplies
2023-08-24,Deposit,4983,Sponsorship,2268,Deposit for Sponsorship
2023-08-25,Withdrawal,122,Insurance,2929,Withdrawal for Insurance
2023-08-25,Deposit,2098,Donations,3051,Deposit for Donations
2023-08-26,Deposit,3223,Sponsorship,6160,Deposit for Sponsorship
2023-08-27,Withdrawal,706,Loan Payments,5454,Withdrawal for Loan Payments
2023-09-02,Deposit,4907,Sales,23751,Deposit for Sales
2023-09-02,Withdrawal,202,Rent,16153,Withdrawal for Rent
2023-09-03,Deposit,3358,Sponsorship,6150,Deposit for Sponsorship
2023-09-04,Deposit,4712,Donations,8599,Deposit for Donations
2023-09-04,Withdrawal,795,Loan Payments,16355,Withdrawal for Loan Payments
2023-09-06,Withdrawal,1824,Loan Payments,25457,Withdrawal for Loan Payments
2023-09-06,Withdrawal,2263,Utilities,3887,Withdrawal for Utilities
2023-09-06,Deposit,4807,Sponsorship,23652,Deposit for Sponsorship
2023-09-06,Deposit,816,Sales,17150,Deposit for Sales
2023-09-07,Withdrawal,668,Inventory,22984,Withdrawal for Inventory
2023-09-07,Deposit,2437,Sales,20543,Deposit for Sales
2023-09-07,Withdrawal,1622,Insurance,19524,Withdrawal for Insurance
2023-09-08,Deposit,4188,Donations,12787,Deposit for Donations
2023-09-09,Deposit,3717,Donations,22258,Deposit for Donations
2023-09-09,Withdrawal,2989,Marketing,2011,Withdrawal for Marketing
2023-09-09,Withdrawal,2813,Loan Payments,2792,Withdrawal for Loan Payments
2023-09-11,Deposit,1969,Sales,18541,Deposit for Sales
2023-09-13,Withdrawal,1388,Inventory,18136,Withdrawal for Inventory
2023-09-14,Withdrawal,1802,Travel,16334,Withdrawal for Travel
2023-09-15,Deposit,3785,Sponsorship,16572,Deposit for Sponsorship
2023-09-15,Deposit,3530,Donations,27281,Deposit for Donations
2023-09-16,Deposit,3594,Sales,5605,Deposit for Sales
2023-09-16,Withdrawal,2785,Loan Payments,18844,Withdrawal for Loan Payments
2023-09-16,Deposit,4233,Donations,18106,Deposit for Donations
2023-09-18,Withdrawal,1355,Loan Payments,21629,Withdrawal for Loan Payments
2023-09-23,Withdrawal,1133,Rent,21146,Withdrawal for Rent
2023-09-23,Withdrawal,1609,Utilities,22279,Withdrawal for Utilities
2023-09-24,Withdrawal,1698,Travel,18845,Withdrawal for Travel
2023-09-26,Withdrawal,2280,Taxes,13873,Withdrawal for Taxes
2023-09-28,Deposit,1630,Donations,23888,Deposit for Donations
2023-10-04,Withdrawal,1295,Utilities,16500,Withdrawal for Utilities
2023-10-06,Deposit,199,Sponsorship,7735,Deposit for Sponsorship
2023-10-10,Withdrawal,2935,Maintenance,13208,Withdrawal for Maintenance
2023-10-10,Withdrawal,2449,Maintenance,16817,Withdrawal for Maintenance
2023-10-11,Withdrawal,2084,Insurance,19158,Withdrawal for Insurance
2023-10-13,Deposit,4110,Donations,8761,Deposit for Donations
2023-10-14,Withdrawal,1376,Memberships,14276,Withdrawal for Memberships
2023-10-14,Deposit,4642,Sales,13403,Deposit for Sales
2023-10-15,Withdrawal,1363,Maintenance,17795,Withdrawal for Maintenance
2023-10-16,Deposit,2145,Sponsorship,21254,Deposit for Sponsorship
2023-10-18,Deposit,507,Sales,16143,Deposit for Sales
2023-10-18,Deposit,251,Sales,15636,Deposit for Sales
2023-10-18,Withdrawal,2501,Professional Services,5258,Withdrawal for Professional Services
2023-10-18,Deposit,3861,Donations,17264,Deposit for Donations
2023-10-20,Withdrawal,607,Rent,4651,Withdrawal for Rent
2023-10-20,Deposit,146,Donations,15385,Deposit for Donations
2023-10-21,Deposit,570,Donations,7759,Deposit for Donations
2023-10-22,Deposit,1748,Donations,15652,Deposit for Donations
2023-10-22,Deposit,963,Donations,15239,Deposit for Donations
2023-10-23,Withdrawal,842,Professional Services,8665,Withdrawal for Professional Services
2023-10-23,Deposit,1772,Sponsorship,9507,Deposit for Sponsorship
2023-10-23,Deposit,2059,Donations,7059,Deposit for Donations
2023-10-24,Deposit,2635,Sales,19266,Deposit for Sales
2023-10-25,Deposit,395,Donations,13904,Deposit for Donations
2023-10-25,Withdrawal,1476,Professional Services,7189,Withdrawal for Professional Services
2023-10-25,Withdrawal,2991,Memberships,13509,Withdrawal for Memberships
2023-10-27,Deposit,3978,Sales,21242,Deposit for Sales
2023-10-27,Deposit,2292,Donations,19109,Deposit for Donations
2023-10-28,Deposit,3423,Donations,16631,Deposit for Donations
2023-10-28,Deposit,477,Sales,7536,Deposit for Sales
2023-11-01,Withdrawal,1248,Marketing,10787,Withdrawal for Marketing
2023-11-01,Deposit,3732,Sponsorship,7078,Deposit for Sponsorship
2023-11-02,Withdrawal,1621,Office Supplies,5457,Withdrawal for Office Supplies
2023-11-02,Withdrawal,1850,Office Supplies,12035,Withdrawal for Office Supplies
2023-11-04,Deposit,2570,Sponsorship,8027,Deposit for Sponsorship
2023-11-04,Deposit,959,Sponsorship,13648,Deposit for Sponsorship
2023-11-05,Withdrawal,722,Loan Payments,12631,Withdrawal for Loan Payments
2023-11-05,Deposit,537,Sponsorship,5537,Deposit for Sponsorship
2023-11-05,Withdrawal,2191,Insurance,3346,Withdrawal for Insurance
2023-11-08,Withdrawal,1110,Professional Services,11521,Withdrawal for Professional Services
2023-11-08,Deposit,2231,Sponsorship,13264,Deposit for Sponsorship
2023-11-09,Deposit,413,Sponsorship,15573,Deposit for Sponsorship
2023-11-12,Deposit,1737,Sales,8197,Deposit for Sales
2023-11-13,Withdrawal,1567,Payroll,6460,Withdrawal for Payroll
2023-11-13,Withdrawal,1887,Payroll,8425,Withdrawal for Payroll
2023-11-13,Withdrawal,1239,Inventory,9160,Withdrawal for Inventory
2023-11-14,Deposit,2202,Donations,10399,Deposit for Donations
2023-11-15,Withdrawal,2008,Office Supplies,9513,Withdrawal for Office Supplies
2023-11-16,Withdrawal,1626,Office Supplies,7534,Withdrawal for Office Supplies
2023-11-16,Withdrawal,2463,Travel,10801,Withdrawal for Travel
2023-11-19,Withdrawal,2884,Utilities,12689,Withdrawal for Utilities
2023-11-20,Deposit,2778,Sponsorship,10312,Deposit for Sponsorship
2023-11-22,Withdrawal,1581,Loan Payments,7083,Withdrawal for Loan Payments
2023-11-24,Deposit,1506,Sponsorship,15160,Deposit for Sponsorship
2023-11-25,Deposit,2552,Donations,13353,Deposit for Donations
2023-11-25,Deposit,3950,Sponsorship,11033,Deposit for Sponsorship
2023-11-25,Withdrawal,651,Marketing,7774,Withdrawal for Marketing
2023-11-27,Deposit,2867,Sales,13654,Deposit for Sales
2023-11-27,Deposit,890,Sales,8664,Deposit for Sales
2023-11-27,Deposit,4372,Donations,13885,Deposit for Donations
2023-12-02,Deposit,263,Sales,25881,Deposit for Sales
2023-12-03,Withdrawal,558,Maintenance,25618,Withdrawal for Maintenance
2023-12-03,Withdrawal,173,Utilities,25708,Withdrawal for Utilities
2023-12-03,Deposit,3588,Donations,25430,Deposit for Donations
2023-12-04,Withdrawal,457,Taxes,27027,Withdrawal for Taxes
2023-12-05,Deposit,2894,Sales,27484,Deposit for Sales
2023-12-06,Deposit,3619,Donations,22209,Deposit for Donations
2023-12-07,Withdrawal,2380,Inventory,22247,Withdrawal for Inventory
2023-12-08,Deposit,746,Donations,26176,Deposit for Donations
2023-12-09,Withdrawal,187,Utilities,9770,Withdrawal for Utilities
2023-12-10,Deposit,879,Sponsorship,23088,Deposit for Sponsorship
2023-12-12,Deposit,1707,Sales,10177,Deposit for Sales
2023-12-12,Deposit,2999,Sponsorship,18590,Deposit for Sponsorship
2023-12-13,Withdrawal,663,Maintenance,24590,Withdrawal for Maintenance
2023-12-13,Withdrawal,2314,Inventory,29167,Withdrawal for Inventory
2023-12-15,Deposit,1641,Sales,16166,Deposit for Sales
2023-12-16,Deposit,4454,Donations,31481,Deposit for Donations
2023-12-16,Deposit,3470,Sales,8470,Deposit for Sales
2023-12-17,Withdrawal,1085,Professional Services,9092,Withdrawal for Professional Services
2023-12-18,Deposit,3244,Donations,26332,Deposit for Donations
2023-12-19,Withdrawal,1512,Rent,21842,Withdrawal for Rent
2023-12-21,Withdrawal,1277,Memberships,23354,Withdrawal for Memberships
2023-12-21,Deposit,2384,Sponsorship,24631,Deposit for Sponsorship
2023-12-21,Withdrawal,205,Memberships,25503,Withdrawal for Memberships
2023-12-22,Withdrawal,1705,Office Supplies,24627,Withdrawal for Office Supplies
2023-12-23,Withdrawal,250,Professional Services,25253,Withdrawal for Professional Services
2023-12-23,Withdrawal,1509,Payroll,27658,Withdrawal for Payroll
2023-12-25,Withdrawal,575,Inventory,15591,Withdrawal for Inventory
2023-12-25,Deposit,4755,Sponsorship,14525,Deposit for Sponsorship
2023-12-26,Deposit,865,Donations,9957,Deposit for Donations
